id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID008334,13.0715957,77.5882575,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7966,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:16:46+00,,2024-02-03 06:17:22.164114+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008335,12.9782815,77.573656,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL7967,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-03 06:15:46+00,,2024-02-03 06:17:51.899799+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP057 - Anand Rao Junction,,,,,,
FKID008336,13.0713809,77.5884032,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7968,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:16:46+00,,2024-02-03 06:17:52.206684+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008337,12.9737338,77.5508743,"G Narayana Kumar Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL7969,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 05:55:46+00,,2024-02-03 06:17:55.157387+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID008338,12.8844244,77.6412851,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL7970,FACTORY BUS,,"[""WRONG PARKING""]",[112],2024-03-28 22:16:46+00,,2024-03-28 23:43:09.83327+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,True,No Junction,,2024-04-15 21:48:26.251527+00,,,,
FKID008339,12.9780252,77.5739173,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL7971,PRIVATE BUS,,"[""NO PARKING""]",[113],2024-02-03 06:16:46+00,,2024-02-03 06:18:29.008157+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,,,,
FKID008340,13.0715779,77.5882485,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7972,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:17:46+00,,2024-02-03 06:18:29.6129+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008341,12.9737338,77.5508743,"G Narayana Kumar Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL7973,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 05:55:46+00,,2024-02-03 06:18:30.570008+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID008342,12.9781329,77.5760912,"SC Road Cross, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL7974,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-28 20:47:46+00,,2024-03-28 22:13:58.740217+00,FKDEV00906,FKUSR00869,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-15 19:22:50.236454+00,,,,
FKID008343,12.9649681,77.584096,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7975,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:05:46+00,,2024-02-03 06:19:20.551183+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008344,12.9649776,77.5840908,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7976,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-03 06:05:46+00,,2024-02-03 06:19:22.967292+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008345,12.9750923,77.5747352,"Major T Ramachandrappa Road, Subash Nagar, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL7977,CAR,,"[""NO PARKING""]",[113],2024-02-03 06:16:46+00,,2024-02-03 06:19:25.66781+00,FKDEV00311,FKUSR00310,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,,,,
FKID008346,12.96498,77.5840952,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7978,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-03 06:05:46+00,,2024-02-03 06:19:26.066199+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008347,12.9649828,77.5840927,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7979,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-03 06:05:46+00,,2024-02-03 06:19:28.659684+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008348,12.9650302,77.5840051,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7980,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-03 06:06:46+00,,2024-02-03 06:19:32.44798+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008349,12.9737338,77.5508743,"G Narayana Kumar Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL7981,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 05:56:46+00,,2024-02-03 06:19:32.772897+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID008350,12.9649663,77.5840374,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7982,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-03 06:06:46+00,,2024-02-03 06:19:35.591045+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008351,12.9645975,77.584035,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL7983,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-03 06:08:46+00,,2024-02-03 06:19:37.97581+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID008352,13.0714176,77.5883862,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7984,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:18:46+00,,2024-02-03 06:19:43.104526+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008353,12.9737338,77.5508743,"G Narayana Kumar Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL7985,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 05:56:46+00,,2024-02-03 06:19:59.495059+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID008354,12.9811145,77.6101911,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL7986,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-11 04:17:46+00,,2024-03-28 22:41:17.987645+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-15 20:23:11.495851+00,FKN00GL7986,PASSENGER AUTO,rejected,2024-04-17 04:35:51.789+00
FKID008355,12.9737338,77.5508743,"G Narayana Kumar Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL7987,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 05:56:46+00,,2024-02-03 06:21:11.101829+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID008356,13.0042897,77.6629595,"3rd Main Road, Kasturi Nagar 2nd Stage, Kasturi Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",FKN00GL7988,GOODS AUTO,,"[""NO PARKING""]",[113],2024-02-03 06:20:46+00,,2024-02-03 06:21:45.624067+00,FKDEV01036,FKUSR00993,34.0,Banaswadi,True,No Junction,,,,,,
FKID008357,12.9797606,77.5732257,,FKN00GL7989,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-03 06:33:46+00,,2024-02-03 06:34:59.798466+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP057 - Anand Rao Junction,,,,,,
FKID008358,12.9811145,77.6101911,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL7990,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-11 04:17:46+00,,2024-03-28 22:41:19.495378+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-15 20:23:11.513847+00,,,,
FKID008359,12.913486,77.6343558,"225/A, 15th Cross Road, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",FKN00GL7991,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-03 06:23:46+00,,2024-02-03 06:24:53.532824+00,FKDEV00438,FKUSR00432,45.0,HSR Layout,True,No Junction,,,,,,
FKID008360,13.0715191,77.5882852,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7992,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:23:46+00,,2024-02-03 06:24:54.931+00,FKDEV00452,FKUSR00446,,Kodigehalli,True,No Junction,,,,,,
FKID008361,13.0497851,77.5926374,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL7993,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:19:46+00,,2024-02-03 06:24:55.467506+00,FKDEV00762,FKUSR00734,,Kodigehalli,True,No Junction,,,,,,
FKID008362,13.0715191,77.5882852,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7994,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:10:46+00,,2024-02-03 06:25:22.795472+00,FKDEV00452,FKUSR00446,,Kodigehalli,True,No Junction,,,,,,
FKID008363,13.0497851,77.5926374,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL7995,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:19:46+00,,2024-02-03 06:25:42.833552+00,FKDEV00762,FKUSR00734,,Kodigehalli,True,No Junction,,,,,,
FKID008364,13.0499325,77.5928029,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL7996,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:19:46+00,,2024-02-03 06:26:34.333644+00,FKDEV00762,FKUSR00734,,Kodigehalli,True,No Junction,,,,,,
FKID008365,12.9652052,77.5376956,"3rd Cross Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL7997,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:48:46+00,,2024-02-03 06:27:03.976771+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008366,12.9652052,77.5376956,"3rd Cross Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL7998,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:49:46+00,,2024-02-03 06:27:04.679369+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008367,12.9188483,77.583605,"42nd Cross Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",FKN00GL7999,CAR,,"[""NO PARKING""]",[113],2024-03-28 07:18:46+00,,2024-03-28 07:20:22.32325+00,FKDEV00306,FKUSR00305,25.0,Jayanagara,True,"BTP177 - Aurobindo Circle, ORR",,2024-04-15 14:15:58.722182+00,,,,
FKID008368,12.9652052,77.5376956,"3rd Cross Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL8000,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:49:46+00,,2024-02-03 06:27:05.302958+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008369,12.96547,77.5370886,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL8001,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:49:46+00,,2024-02-03 06:27:05.976348+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008370,12.96547,77.5370886,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL3403,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:49:46+00,,2024-02-03 06:27:06.674654+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008371,12.9657022,77.5369257,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL3398,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:49:46+00,,2024-02-03 06:27:07.282867+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008372,13.0714141,77.5880144,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL6443,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:25:46+00,,2024-02-03 06:27:38.730878+00,FKDEV00452,FKUSR00446,,Kodigehalli,False,No Junction,,,,,,
FKID008373,12.9742268,77.5447761,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL8002,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 21:36:46+00,,2024-03-28 21:40:34.987398+00,FKDEV00779,FKUSR00748,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,2024-04-15 18:11:01.6398+00,,,,
FKID008374,13.0071821,77.5711129,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL8003,CAR,,"[""NO PARKING""]",[113],2024-02-03 06:19:46+00,,2024-02-03 06:28:25.297239+00,FKDEV00257,FKUSR00256,19.0,Malleshwaram,True,No Junction,,,,,,
FKID008375,13.0499325,77.5928029,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL8004,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:20:46+00,,2024-02-03 06:28:17.208397+00,FKDEV00762,FKUSR00734,,Kodigehalli,True,No Junction,,,,,,
FKID008376,12.9811145,77.6101911,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL8005,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-11 04:18:46+00,,2024-03-28 22:41:20.64486+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-04-15 20:23:11.518076+00,,,,
FKID008377,12.9742268,77.5447761,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL2850,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 21:36:46+00,,2024-03-28 21:40:36.720442+00,FKDEV00779,FKUSR00748,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,2024-04-15 18:12:00.27535+00,,,,
FKID008378,12.8896707,77.5636101,"Konanakunte Main Road, Konanakunte Junction, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL8006,SCOOTER,,"[""NO PARKING""]",[113],2024-03-14 00:06:46+00,,2024-03-16 02:32:15.941674+00,FKDEV01037,FKUSR00118,83.0,Thalagattapura,True,No Junction,,2024-04-02 22:26:35.468718+00,FKN00GL8006,SCOOTER,approved,2024-04-12 05:22:57.879+00
FKID008379,13.0714479,77.5881156,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8007,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:28:46+00,,2024-02-03 06:29:39.431679+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008380,13.0500228,77.5934655,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL8008,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:20:46+00,,2024-02-03 06:30:14.331955+00,FKDEV00762,FKUSR00734,18.0,Hebbala,True,No Junction,,,,,,
FKID008381,13.0714078,77.5884555,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8009,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:29:46+00,,2024-02-03 06:30:29.317354+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008382,12.977312,77.5741626,"OTC Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL8010,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-03 06:23:46+00,,2024-02-03 06:30:36.747001+00,FKDEV00020,FKUSR00020,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,,,,
FKID008383,13.0714141,77.5880144,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL7909,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:26:46+00,,2024-02-03 06:30:40.002237+00,FKDEV00452,FKUSR00446,,Kodigehalli,False,No Junction,,,,,,
FKID008384,13.0714078,77.5884555,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8011,SCOOTER,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2024-02-03 06:29:46+00,,2024-02-03 06:31:03.091392+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008385,13.0500228,77.5934655,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL8004,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:21:46+00,,2024-02-03 06:31:04.286124+00,FKDEV00762,FKUSR00734,18.0,Hebbala,False,No Junction,,,,,,
FKID008386,12.9560293,77.7241832,"HAL Airport Road, Sumadhura LNR Lake Breeze, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL8012,VAN,,"[""NO PARKING"",""WRONG PARKING""]","[113,112]",2024-03-21 19:10:46+00,,2024-03-28 07:22:24.895771+00,FKDEV00826,FKUSR00796,39.0,Whitefield,True,No Junction,,2024-04-15 14:15:58.760248+00,,,,
FKID008387,12.9742268,77.5447761,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL8013,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 21:36:46+00,,2024-03-28 21:40:39.46785+00,FKDEV00779,FKUSR00748,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,2024-04-15 18:12:00.284659+00,,,,
FKID008388,12.9787883,77.64037,"6th Cross Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL8014,CAR,,"[""NO PARKING""]",[113],2024-02-03 06:08:46+00,,2024-02-03 06:31:29.058712+00,FKDEV00220,FKUSR00220,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID008389,13.0713978,77.5883456,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8015,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-03 06:30:46+00,,2024-02-03 06:31:37.02014+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008390,13.0714141,77.5880144,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3688,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:10:46+00,,2024-02-03 06:31:51.609645+00,FKDEV00452,FKUSR00446,,Kodigehalli,False,No Junction,,,,,,
FKID008391,12.8897278,77.5634503,"Canara Bank Cross Road, Konanakunte Junction, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL8016,MOPED,,"[""NO PARKING""]",[113],2024-03-14 00:06:46+00,,2024-03-16 02:32:16.473759+00,FKDEV01037,FKUSR00118,35.0,K.S. Layout,True,No Junction,,2024-04-02 22:26:35.476597+00,FKN00GL8016,MOPED,approved,2024-04-12 05:17:49.172+00
FKID008392,12.9701267,77.7126783,"ITPL Main Road, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL8017,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:12:46+00,,2024-02-03 06:32:41.833651+00,FKDEV00333,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID008393,12.9706483,77.71253,"ITPL Main Road, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL8018,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 06:12:46+00,,2024-02-03 06:32:37.428005+00,FKDEV00333,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID008394,13.0713926,77.5884334,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8019,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:31:46+00,,2024-02-03 06:32:50.283372+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008395,12.9790667,77.6410517,"6th Cross Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL8020,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-03 06:09:46+00,,2024-02-03 06:33:21.481864+00,FKDEV00220,FKUSR00220,4.0,Jeevanbheemanagar,True,No Junction,,,,,,
FKID008396,13.0714295,77.5883227,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8021,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:32:46+00,,2024-02-03 06:33:36.495983+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008397,12.8187479,77.689462,"Hosur Road, Janatha Colony, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",FKN00GL3088,CAR,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-03-28 07:21:46+00,,2024-03-28 07:22:43.363137+00,FKDEV00633,FKUSR00614,38.0,Electronic City,True,No Junction,,2024-04-15 14:15:58.783893+00,,,,
FKID008398,12.9656378,77.536676,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL8022,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:56:46+00,,2024-02-03 06:33:43.949936+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008399,12.9658411,77.5359192,"Sri Sankasta Hara Ganapati Temple Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL8023,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:56:46+00,,2024-02-03 06:33:44.853826+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008400,12.9656861,77.5361369,"1st D Cross Road, Remco Housing Cooperative Society, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL8024,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:57:46+00,,2024-02-03 06:33:45.456361+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID008401,12.9647167,77.54901,"C Chowdappa Main Road, Hoshalli, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL8025,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-03 01:40:46+00,,2024-02-03 06:34:09.915013+00,FKDEV00624,FKUSR00605,29.0,Magadi Road,True,No Junction,,,,,,
FKID008402,13.0714295,77.5883227,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL8026,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 06:33:46+00,,2024-02-03 06:34:10.25986+00,FKDEV00613,FKUSR00595,,Kodigehalli,True,No Junction,,,,,,
FKID008403,12.8897021,77.5635366,"Konanakunte Main Road, Konanakunte Junction, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL8027,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-14 00:06:46+00,,2024-03-16 02:32:59.429269+00,FKDEV01037,FKUSR00118,83.0,Thalagattapura,True,No Junction,,2024-04-02 22:26:35.507767+00,FKN00GL8027,MOTOR CYCLE,approved,2024-04-12 05:17:49.235+00
FKID008404,12.9657022,77.5369257,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL8028,CAR,,"[""WRONG PARKING""]",[112],2024-02-03 05:50:46+00,,2024-02-03 06:34:46.400445+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,,,,
